Indicator Type,County,Value
Cancer_Deaths,51059,123.1
Cancer_Deaths,51061,161.1
Cancer_Deaths,51061,146.8
Cancer_Deaths,51063,205.2
Cancer_Deaths,51063,140.7
Cancer_Deaths,51065,225.6
Cancer_Deaths,51065,177.4
Cancer_Deaths,51067,209.3
Cancer_Deaths,51067,149.9
Cancer_Deaths,51069,206.4
Cancer_Deaths,51069,186.9
Cancer_Deaths,51071,270.7
Cancer_Deaths,51071,192.3
Cancer_Deaths,51073,235.0
Cancer_Deaths,51073,186.1
Cancer_Deaths,51075,228.2
Cancer_Deaths,51075,165.8
Cancer_Deaths,51077,335.0
Cancer_Deaths,51077,199.3
Cancer_Deaths,51079,179.6
Cancer_Deaths,51079,159.1
Cancer_Deaths,51081,198.1
Cancer_Deaths,51081,166.8
Cancer_Deaths,51083,273.1
Cancer_Deaths,51083,175.2
Cancer_Deaths,51085,190.2
Cancer_Deaths,51085,162.1
Cancer_Deaths,51087,184.7
Cancer_Deaths,51087,168.9
Cancer_Deaths,51089,288.1
Cancer_Deaths,51089,192.0
Cancer_Deaths,51091,
Cancer_Deaths,51091,
Cancer_Deaths,51093,246.2
Cancer_Deaths,51093,193.7
Cancer_Deaths,51095,227.8
Cancer_Deaths,51095,143.2
Cancer_Deaths,51097,231.4
Cancer_Deaths,51097,146.7
Cancer_Deaths,51099,175.3
Cancer_Deaths,51099,200.5
Cancer_Deaths,51101,199.8
Cancer_Deaths,51101,178.7
Cancer_Deaths,51103,430.7
Cancer_Deaths,51103,197.0
Cancer_Deaths,51105,271.7
Cancer_Deaths,51105,211.5
Cancer_Deaths,51107,85.0
Cancer_Deaths,51107,129.9
Cancer_Deaths,51109,229.2
Cancer_Deaths,51109,183.5
Cancer_Deaths,51111,294.8
Cancer_Deaths,51111,217.7
Cancer_Deaths,51113,257.8
Cancer_Deaths,51113,188.0
Cancer_Deaths,51115,261.8
Cancer_Deaths,51115,136.1
Cancer_Deaths,51117,363.3
Cancer_Deaths,51117,230.8
Cancer_Deaths,51119,422.3
Cancer_Deaths,51119,221.3
Cancer_Deaths,51121,127.4
Cancer_Deaths,51121,150.3
Cancer_Deaths,51125,304.2
Cancer_Deaths,51125,199.8
Cancer_Deaths,51127,213.9
Cancer_Deaths,51127,190.8
Cancer_Deaths,51131,375.7
Cancer_Deaths,51131,221.7
Cancer_Deaths,51133,399.9
Cancer_Deaths,51133,188.9
Cancer_Deaths,51135,284.6
Cancer_Deaths,51135,204.8
Cancer_Deaths,51137,230.4
Cancer_Deaths,51137,165.8
Cancer_Deaths,51139,280.4
Cancer_Deaths,51139,199.3
Cancer_Deaths,51141,293.4
Cancer_Deaths,51141,182.1
Cancer_Deaths,51143,252.0
Cancer_Deaths,51143,176.5
Cancer_Deaths,51145,190.6
Cancer_Deaths,51145,171.7
Cancer_Deaths,51147,211.9
Cancer_Deaths,51147,191.7
Cancer_Deaths,51149,169.8
Cancer_Deaths,51149,179.9
Cancer_Deaths,51153,96.0
Cancer_Deaths,51153,141.7
Cancer_Deaths,51155,273.5
Cancer_Deaths,51155,190.4
Cancer_Deaths,51157,219.0
Cancer_Deaths,51157,139.6
Cancer_Deaths,51159,238.7
Cancer_Deaths,51159,171.9
Cancer_Deaths,51161,224.2
Cancer_Deaths,51161,157.7
Cancer_Deaths,51163,266.9
Cancer_Deaths,51163,162.7
Cancer_Deaths,51165,214.5
Cancer_Deaths,51165,162.2
Cancer_Deaths,51167,286.7
Cancer_Deaths,51167,208.9
Cancer_Deaths,51169,306.4
Cancer_Deaths,51169,197.1
Cancer_Deaths,51171,243.0
Cancer_Deaths,51171,167.3
Cancer_Deaths,51173,273.6
Cancer_Deaths,51173,189.4
Cancer_Deaths,51175,234.8
Cancer_Deaths,51175,180.7
Cancer_Deaths,51177,146.3
Cancer_Deaths,51177,159.4
Cancer_Deaths,51179,120.5
Cancer_Deaths,51179,168.2
Cancer_Deaths,51181,238.6
Cancer_Deaths,51181,174.3
Cancer_Deaths,51183,267.6
Cancer_Deaths,51183,223.5
Cancer_Deaths,51185,295.3
Cancer_Deaths,51185,211.6
Cancer_Deaths,51187,219.2
Cancer_Deaths,51187,195.8
Cancer_Deaths,51191,246.2
Cancer_Deaths,51191,172.5
Cancer_Deaths,51193,299.6
Cancer_Deaths,51193,189.4
Cancer_Deaths,51195,274.6
Cancer_Deaths,51195,233.8
Cancer_Deaths,51197,239.2
Cancer_Deaths,51197,170.7
Cancer_Deaths,51199,153.1
Cancer_Deaths,51199,145.2
Cancer_Deaths,51510,111.5
Cancer_Deaths,51510,130.6
Cancer_Deaths,51515,259.8
Cancer_Deaths,51515,155.7
Cancer_Deaths,51520,343.1
Cancer_Deaths,51520,240.1
Cancer_Deaths,51530,254.7
Cancer_Deaths,51530,214.8
Cancer_Deaths,51540,129.7
Cancer_Deaths,51540,166.7
Cancer_Deaths,51550,168.6
Cancer_Deaths,51550,180.3
Cancer_Deaths,51570,232.1
Cancer_Deaths,51570,149.3
Cancer_Deaths,51580,239.6
Cancer_Deaths,51580,172.7
Cancer_Deaths,51590,302.9
Cancer_Deaths,51590,209.7
Cancer_Deaths,51595,290.7
Cancer_Deaths,51595,227.2
Cancer_Deaths,51600,157.2
Cancer_Deaths,51600,134.0
Cancer_Deaths,51610,121.6
Cancer_Deaths,51610,134.3
Cancer_Deaths,51620,299.0
Cancer_Deaths,51620,227.5
Cancer_Deaths,51630,125.7
Cancer_Deaths,51630,152.4
Cancer_Deaths,51640,248.5
Cancer_Deaths,51640,155.7
Cancer_Deaths,51650,198.8
Cancer_Deaths,51650,187.4
Cancer_Deaths,51660,94.5
Cancer_Deaths,51660,138.8
Cancer_Deaths,51670,287.7
Cancer_Deaths,51670,239.2
Cancer_Deaths,51678,146.5
Cancer_Deaths,51678,150.1
Cancer_Deaths,51680,212.8
Cancer_Deaths,51680,195.1
Cancer_Deaths,51683,106.1
Cancer_Deaths,51683,146.4
Cancer_Deaths,51685,71.9
Cancer_Deaths,51685,121.9
Cancer_Deaths,51690,355.7
Cancer_Deaths,51690,245.7
Cancer_Deaths,51700,177.2
Cancer_Deaths,51700,188.2
Cancer_Deaths,51710,158.3
Cancer_Deaths,51710,190.1
Cancer_Deaths,51720,263.6
Cancer_Deaths,51720,224.4
Cancer_Deaths,51730,285.0
Cancer_Deaths,51730,231.9
Cancer_Deaths,51735,209.9
Cancer_Deaths,51735,160.3
Cancer_Deaths,51740,231.7
Cancer_Deaths,51740,213.0
Cancer_Deaths,51750,125.3
Cancer_Deaths,51750,186.6
Cancer_Deaths,51760,187.6
Cancer_Deaths,51760,192.4
Cancer_Deaths,51770,233.0
Cancer_Deaths,51770,194.1
Cancer_Deaths,51775,235.3
Cancer_Deaths,51775,174.3
Cancer_Deaths,51790,290.1
Cancer_Deaths,51790,188.3
Cancer_Deaths,51800,198.2
Cancer_Deaths,51800,194.9
Cancer_Deaths,51810,156.6
Cancer_Deaths,51810,166.0
Cancer_Deaths,51820,270.1
Cancer_Deaths,51820,208.4
Cancer_Deaths,51830,162.9
Cancer_Deaths,51830,164.2
Cancer_Deaths,51840,195.8
Cancer_Deaths,51840,169.3
Cancer_Deaths,51001,319.1
Cancer_Deaths,51001,218.3
Cancer_Deaths,51003,172.8
Cancer_Deaths,51003,144.1
Cancer_Deaths,51005,306.9
Cancer_Deaths,51005,192.2
Cancer_Deaths,51007,273.6
Cancer_Deaths,51007,215.6
Cancer_Deaths,51009,250.1
Cancer_Deaths,51009,184.2
Cancer_Deaths,51011,240.7
Cancer_Deaths,51011,178.9
Cancer_Deaths,51013,104.5
Cancer_Deaths,51013,135.6
Cancer_Deaths,51015,220.8
Cancer_Deaths,51015,168.3
Cancer_Deaths,51017,294.9
Cancer_Deaths,51017,176.8
Cancer_Deaths,51019,223.9
Cancer_Deaths,51019,175.4
Cancer_Deaths,51021,297.2
Cancer_Deaths,51021,220.8
Cancer_Deaths,51023,204.5
Cancer_Deaths,51023,149.8
Cancer_Deaths,51025,225.2
Cancer_Deaths,51025,167.1
Cancer_Deaths,51027,233.7
Cancer_Deaths,51027,177.4
Cancer_Deaths,51029,230.8
Cancer_Deaths,51029,191.8
Cancer_Deaths,51031,208.9
Cancer_Deaths,51031,161.2
Cancer_Deaths,51033,225.4
Cancer_Deaths,51033,203.3
Cancer_Deaths,51035,259.8
Cancer_Deaths,51035,173.6
Cancer_Deaths,51036,313.9
Cancer_Deaths,51036,218.1
Cancer_Deaths,51037,267.7
Cancer_Deaths,51037,183.3
Cancer_Deaths,51041,154.9
Cancer_Deaths,51041,163.8
Cancer_Deaths,51043,266.3
Cancer_Deaths,51043,199.0
Cancer_Deaths,51045,243.9
Cancer_Deaths,51045,172.0
Cancer_Deaths,51047,190.4
Cancer_Deaths,51047,187.3
Cancer_Deaths,51049,237.3
Cancer_Deaths,51049,178.9
Cancer_Deaths,51051,290.8
Cancer_Deaths,51051,219.1
Cancer_Deaths,51053,214.7
Cancer_Deaths,51053,187.0
Cancer_Deaths,51057,261.1
Cancer_Deaths,51057,184.2
Cancer_Deaths,51059,111.8
Cancer_Deaths,51059,126.6
Cancer_Deaths,51061,176.1
Cancer_Deaths,51061,162.9
Cancer_Deaths,51063,195.5
Cancer_Deaths,51063,138.1
Cancer_Deaths,51065,218.1
Cancer_Deaths,51065,176.9
Cancer_Deaths,51067,219.9
Cancer_Deaths,51067,162.5
Cancer_Deaths,51069,198.2
Cancer_Deaths,51069,184.9
Cancer_Deaths,51071,267.8
Cancer_Deaths,51071,191.4
Cancer_Deaths,51073,245.3
Cancer_Deaths,51073,200.9
Cancer_Deaths,51075,197.8
Cancer_Deaths,51075,151.4
Cancer_Deaths,51077,322.5
Cancer_Deaths,51077,196.4
Cancer_Deaths,51079,171.2
Cancer_Deaths,51079,157.2
Cancer_Deaths,51081,198.8
Cancer_Deaths,51081,175.8
Cancer_Deaths,51083,270.8
Cancer_Deaths,51083,178.2
Cancer_Deaths,51085,184.7
Cancer_Deaths,51085,163.2
Cancer_Deaths,51087,181.6
Cancer_Deaths,51087,168.7
Cancer_Deaths,51089,289.3
Cancer_Deaths,51089,194.4
Cancer_Deaths,51091,219.1
Cancer_Deaths,51091,110.5
Cancer_Deaths,51093,247.5
Cancer_Deaths,51093,200.3
Cancer_Deaths,51095,233.9
Cancer_Deaths,51095,149.8
Cancer_Deaths,51097,262.8
Cancer_Deaths,51097,179.5
Cancer_Deaths,51099,169.3
Cancer_Deaths,51099,194.6
Cancer_Deaths,51101,201.9
Cancer_Deaths,51101,188.0
Cancer_Deaths,51103,423.3
Cancer_Deaths,51103,193.5
Cancer_Deaths,51105,287.5
Cancer_Deaths,51105,227.3
Cancer_Deaths,51107,86.9
Cancer_Deaths,51107,136.1
Cancer_Deaths,51109,229.7
Cancer_Deaths,51109,190.9
Cancer_Deaths,51111,261.8
Cancer_Deaths,51111,192.4
Cancer_Deaths,51113,235.5
Cancer_Deaths,51113,170.9
Cancer_Deaths,51115,301.9
Cancer_Deaths,51115,160.2
Cancer_Deaths,51117,337.8
Cancer_Deaths,51117,214.9
Cancer_Deaths,51119,392.5
Cancer_Deaths,51119,208.6
Cancer_Deaths,51121,127.0
Cancer_Deaths,51121,153.9
Cancer_Deaths,51125,291.4
Cancer_Deaths,51125,194.4
Cancer_Deaths,51127,205.4
Cancer_Deaths,51127,194.7
Cancer_Deaths,51131,391.4
Cancer_Deaths,51131,231.4
Cancer_Deaths,51133,393.7
Cancer_Deaths,51133,192.4
Cancer_Deaths,51135,275.3
Cancer_Deaths,51135,203.0
Cancer_Deaths,51137,241.6
Cancer_Deaths,51137,177.8
Cancer_Deaths,51139,272.1
Cancer_Deaths,51139,199.6
Cancer_Deaths,51141,282.9
Cancer_Deaths,51141,178.5
Cancer_Deaths,51143,247.0
Cancer_Deaths,51143,177.8
Cancer_Deaths,51145,185.0
Cancer_Deaths,51145,174.6
Cancer_Deaths,51147,205.2
Cancer_Deaths,51147,187.8
Cancer_Deaths,51149,160.7
Cancer_Deaths,51149,172.1
Cancer_Deaths,51153,97.9
Cancer_Deaths,51153,148.7
Cancer_Deaths,51155,261.9
Cancer_Deaths,51155,186.4
Cancer_Deaths,51157,234.6
Cancer_Deaths,51157,148.1
Cancer_Deaths,51159,240.5
Cancer_Deaths,51159,176.7
Cancer_Deaths,51161,219.7
Cancer_Deaths,51161,156.6
Cancer_Deaths,51163,258.8
Cancer_Deaths,51163,160.7
Cancer_Deaths,51165,204.2
Cancer_Deaths,51165,158.2
Cancer_Deaths,51167,281.1
Cancer_Deaths,51167,210.8
Cancer_Deaths,51169,300.2
Cancer_Deaths,51169,196.2
Cancer_Deaths,51171,246.1
Cancer_Deaths,51171,171.6
Cancer_Deaths,51173,288.3
Cancer_Deaths,51173,202.7
Cancer_Deaths,51175,235.6
Cancer_Deaths,51175,183.1
Cancer_Deaths,51177,153.5
Cancer_Deaths,51177,171.9
Cancer_Deaths,51179,121.6
Cancer_Deaths,51179,174.4
Cancer_Deaths,51181,248.3
Cancer_Deaths,51181,184.0
Cancer_Deaths,51183,249.5
Cancer_Deaths,51183,210.6
Cancer_Deaths,51185,284.5
Cancer_Deaths,51185,208.1
Cancer_Deaths,51187,222.9
Cancer_Deaths,51187,203.2
Cancer_Deaths,51191,248.1
Cancer_Deaths,51191,177.6
Cancer_Deaths,51193,281.9
Cancer_Deaths,51193,181.2
Cancer_Deaths,51195,257.3
Cancer_Deaths,51195,222.2
Cancer_Deaths,51197,243.4
Cancer_Deaths,51197,176.4
Cancer_Deaths,51199,157.3
Cancer_Deaths,51199,152.0
Cancer_Deaths,51510,114.8
Cancer_Deaths,51510,135.2
Cancer_Deaths,51515,288.6
Cancer_Deaths,51515,174.0
Cancer_Deaths,51520,325.7
Cancer_Deaths,51520,226.6
Cancer_Deaths,51530,287.9
Cancer_Deaths,51530,242.3
Cancer_Deaths,51540,136.9
Cancer_Deaths,51540,176.7
Cancer_Deaths,51550,167.7
Cancer_Deaths,51550,181.2
Cancer_Deaths,51570,245.7
Cancer_Deaths,51570,160.1
Cancer_Deaths,51580,237.8
Cancer_Deaths,51580,168.8
Cancer_Deaths,51590,302.4
Cancer_Deaths,51590,206.7
Cancer_Deaths,51595,265.6
Cancer_Deaths,51595,203.5
Cancer_Deaths,51600,180.1
Cancer_Deaths,51600,155.4
Cancer_Deaths,51610,128.9
Cancer_Deaths,51610,135.6
Cancer_Deaths,51620,289.6
Cancer_Deaths,51620,214.9
Cancer_Deaths,51630,152.5
Cancer_Deaths,51630,182.0
Cancer_Deaths,51640,226.1
Cancer_Deaths,51640,148.8
Cancer_Deaths,51650,197.0
Cancer_Deaths,51650,190.2
Cancer_Deaths,51660,101.8
Cancer_Deaths,51660,150.4
Cancer_Deaths,51670,290.7
Cancer_Deaths,51670,245.1
Cancer_Deaths,51678,147.7
Cancer_Deaths,51678,145.0
Cancer_Deaths,51680,215.8
Cancer_Deaths,51680,194.1
Cancer_Deaths,51683,105.0
Cancer_Deaths,51683,154.3
Cancer_Deaths,51685,73.2
Cancer_Deaths,51685,123.3
Cancer_Deaths,51690,326.7
Cancer_Deaths,51690,221.6
Cancer_Deaths,51700,177.3
Cancer_Deaths,51700,192.0
Cancer_Deaths,51710,161.3
Cancer_Deaths,51710,194.2
Cancer_Deaths,51720,235.0
Cancer_Deaths,51720,199.6
Cancer_Deaths,51730,273.8
Cancer_Deaths,51730,224.6
Cancer_Deaths,51735,200.0
Cancer_Deaths,51735,159.2
Cancer_Deaths,51740,238.7
Cancer_Deaths,51740,219.9
Cancer_Deaths,51750,128.8
Cancer_Deaths,51750,192.8
Cancer_Deaths,51760,195.4
Cancer_Deaths,51760,201.3
Cancer_Deaths,51770,241.2
Cancer_Deaths,51770,200.4
Cancer_Deaths,51775,251.0
Cancer_Deaths,51775,187.1
Cancer_Deaths,51790,269.3
Cancer_Deaths,51790,176.3
Cancer_Deaths,51800,198.8
Cancer_Deaths,51800,199.5
Cancer_Deaths,51810,155.6
Cancer_Deaths,51810,167.7
Cancer_Deaths,51820,272.5
Cancer_Deaths,51820,208.9
Cancer_Deaths,51830,158.5
Cancer_Deaths,51830,164.5
Cancer_Deaths,51840,222.7
Cancer_Deaths,51840,193.0
Cancer_Deaths,51001,324.4
Cancer_Deaths,51001,223.0
Cancer_Deaths,51003,177.7
Cancer_Deaths,51003,150.7
Cancer_Deaths,51005,316.5
Cancer_Deaths,51005,202.6
Cancer_Deaths,51007,267.5
Cancer_Deaths,51007,214.7
Cancer_Deaths,51009,250.6
Cancer_Deaths,51009,190.1
Cancer_Deaths,51011,252.8
Cancer_Deaths,51011,190.4
Cancer_Deaths,51013,107.3
Cancer_Deaths,51013,137.4
Cancer_Deaths,51015,218.3
Cancer_Deaths,51015,170.7
Cancer_Deaths,51017,284.7
Cancer_Deaths,51017,176.9
Cancer_Deaths,51019,224.5
Cancer_Deaths,51019,179.2
Cancer_Deaths,51021,265.5
Cancer_Deaths,51021,197.6
Cancer_Deaths,51023,204.4
Cancer_Deaths,51023,154.9
Cancer_Deaths,51025,243.1
Cancer_Deaths,51025,187.8
Cancer_Deaths,51027,226.8
Cancer_Deaths,51027,173.7
Cancer_Deaths,51029,234.6
Cancer_Deaths,51029,197.7
Cancer_Deaths,51031,216.9
Cancer_Deaths,51031,171.1
Cancer_Deaths,51033,222.2
Cancer_Deaths,51033,204.7
Cancer_Deaths,51035,263.2
Cancer_Deaths,51035,177.8
Cancer_Deaths,51036,311.6
Cancer_Deaths,51036,223.8
Cancer_Deaths,51037,261.1
Cancer_Deaths,51037,181.9
Cancer_Deaths,51041,154.3
Cancer_Deaths,51041,168.2
Cancer_Deaths,51043,252.4
Cancer_Deaths,51043,190.6
Cancer_Deaths,51045,243.0
Cancer_Deaths,51045,179.5
Cancer_Deaths,51047,193.7
Cancer_Deaths,51047,195.1
Cancer_Deaths,51049,249.5
Cancer_Deaths,51049,193.1
Cancer_Deaths,51051,278.0
Cancer_Deaths,51051,212.2
Cancer_Deaths,51053,224.7
Cancer_Deaths,51053,200.2
Cancer_Deaths,51057,261.7
Cancer_Deaths,51057,186.3
Cancer_Deaths,51059,112.9
Cancer_Deaths,51059,129.6
Cancer_Deaths,51061,172.5
Cancer_Deaths,51061,162.9
Cancer_Deaths,51063,197.8
Cancer_Deaths,51063,145.0
Cancer_Deaths,51065,210.7
Cancer_Deaths,51065,176.5
Cancer_Deaths,51067,220.3
Cancer_Deaths,51067,165.1
Cancer_Deaths,51069,195.3
Cancer_Deaths,51069,186.6
Cancer_Deaths,51071,283.7
Cancer_Deaths,51071,203.8
Cancer_Deaths,51073,247.1
Cancer_Deaths,51073,207.4
Cancer_Deaths,51075,190.9
Cancer_Deaths,51075,150.7
Cancer_Deaths,51077,306.7
Cancer_Deaths,51077,191.9
Cancer_Deaths,51079,167.5
Cancer_Deaths,51079,156.4
Cancer_Deaths,51081,211.3
Cancer_Deaths,51081,192.6
Cancer_Deaths,51083,276.0
Cancer_Deaths,51083,185.0
Cancer_Deaths,51085,180.5
Cancer_Deaths,51085,163.2
Cancer_Deaths,51087,181.1
Cancer_Deaths,51087,170.3
Cancer_Deaths,51089,280.5
Cancer_Deaths,51089,191.9
Cancer_Deaths,51091,227.9
Cancer_Deaths,51091,125.8
Cancer_Deaths,51093,232.5
Cancer_Deaths,51093,195.0
Cancer_Deaths,51095,228.1
Cancer_Deaths,51095,148.6
Cancer_Deaths,51097,278.3
Cancer_Deaths,51097,197.6
Cancer_Deaths,51099,165.7
Cancer_Deaths,51099,193.8
Cancer_Deaths,51101,214.2
Cancer_Deaths,51101,205.7
Cancer_Deaths,51103,421.3
Cancer_Deaths,51103,192.5
Cancer_Deaths,51105,279.0
Cancer_Deaths,51105,220.4
Cancer_Deaths,51107,86.3
Cancer_Deaths,51107,138.7
Cancer_Deaths,51109,236.0
Cancer_Deaths,51109,199.7
Cancer_Deaths,51111,258.5
Cancer_Deaths,51111,191.5
Cancer_Deaths,51113,238.7
Cancer_Deaths,51113,174.7
Cancer_Deaths,51115,286.7
Cancer_Deaths,51115,155.2
Cancer_Deaths,51117,328.5
Cancer_Deaths,51117,213.3
Cancer_Deaths,51119,391.6
Cancer_Deaths,51119,213.4
Cancer_Deaths,51121,124.4
Cancer_Deaths,51121,153.0
Cancer_Deaths,51125,287.0
Cancer_Deaths,51125,193.2
Cancer_Deaths,51127,196.2
Cancer_Deaths,51127,190.3
Cancer_Deaths,51131,375.5
Cancer_Deaths,51131,226.2
Cancer_Deaths,51133,371.5
Cancer_Deaths,51133,183.9
Cancer_Deaths,51135,260.7
Cancer_Deaths,51135,194.2
Cancer_Deaths,51137,244.2
Cancer_Deaths,51137,183.7
Cancer_Deaths,51139,261.0
Cancer_Deaths,51139,193.6
Cancer_Deaths,51141,286.8
Cancer_Deaths,51141,184.5
Cancer_Deaths,51143,241.8
Cancer_Deaths,51143,177.4
Cancer_Deaths,51145,182.3
Cancer_Deaths,51145,177.3
Cancer_Deaths,51147,200.3
Cancer_Deaths,51147,184.8
Cancer_Deaths,51149,155.3
Cancer_Deaths,51149,171.9
Cancer_Deaths,51153,99.5
Cancer_Deaths,51153,155.2
Cancer_Deaths,51155,268.2
Cancer_Deaths,51155,192.5
Cancer_Deaths,51157,221.6
Cancer_Deaths,51157,144.7
Cancer_Deaths,51159,252.5
Cancer_Deaths,51159,184.0
Cancer_Deaths,51161,214.5
Cancer_Deaths,51161,155.8
Cancer_Deaths,51163,252.2
Cancer_Deaths,51163,161.8
Cancer_Deaths,51165,204.6
Cancer_Deaths,51165,161.4
Cancer_Deaths,51167,266.6
Cancer_Deaths,51167,203.9
Cancer_Deaths,51169,292.9
Cancer_Deaths,51169,195.8
Cancer_Deaths,51171,248.8
Cancer_Deaths,51171,174.6
Cancer_Deaths,51173,278.1
Cancer_Deaths,51173,198.9
Cancer_Deaths,51175,242.7
Cancer_Deaths,51175,194.7
Cancer_Deaths,51177,151.0
Cancer_Deaths,51177,173.8
Cancer_Deaths,51179,122.2
Cancer_Deaths,51179,179.2
Cancer_Deaths,51181,260.6
Cancer_Deaths,51181,195.9
Cancer_Deaths,51183,256.7
Cancer_Deaths,51183,218.7
Cancer_Deaths,51185,281.7
Cancer_Deaths,51185,207.4
Cancer_Deaths,51187,227.0
Cancer_Deaths,51187,211.4
Cancer_Deaths,51191,244.8
Cancer_Deaths,51191,178.8
Cancer_Deaths,51193,287.6
Cancer_Deaths,51193,186.0
Cancer_Deaths,51195,260.9
Cancer_Deaths,51195,227.6
Cancer_Deaths,51197,245.8
Cancer_Deaths,51197,181.8
Cancer_Deaths,51199,159.1
Cancer_Deaths,51199,158.5
Cancer_Deaths,51510,120.8
Cancer_Deaths,51510,143.1
Cancer_Deaths,51515,292.0
Cancer_Deaths,51515,174.6
Cancer_Deaths,51520,316.3
Cancer_Deaths,51520,220.6
Cancer_Deaths,51530,289.5
Cancer_Deaths,51530,241.4
Cancer_Deaths,51540,141.4
Cancer_Deaths,51540,180.3
Cancer_Deaths,51550,171.1
Cancer_Deaths,51550,188.3
Cancer_Deaths,51570,259.1
Cancer_Deaths,51570,170.6
Cancer_Deaths,51580,236.2
Cancer_Deaths,51580,167.1
Cancer_Deaths,51590,298.1
Cancer_Deaths,51590,203.0
Cancer_Deaths,51595,258.8
Cancer_Deaths,51595,196.3
Cancer_Deaths,51600,199.7
Cancer_Deaths,51600,174.9
Cancer_Deaths,51610,144.6
Cancer_Deaths,51610,148.9
Cancer_Deaths,51620,301.8
Cancer_Deaths,51620,226.8
Cancer_Deaths,51630,168.2
Cancer_Deaths,51630,199.2
Cancer_Deaths,51640,227.9
Cancer_Deaths,51640,151.1
Cancer_Deaths,51650,199.2
Cancer_Deaths,51650,196.6
Cancer_Deaths,51660,104.0
Cancer_Deaths,51660,151.3
Cancer_Deaths,51670,287.4
Cancer_Deaths,51670,245.4
Cancer_Deaths,51678,138.4
Cancer_Deaths,51678,129.4
Cancer_Deaths,51680,218.4
Cancer_Deaths,51680,195.0
Cancer_Deaths,51683,114.3
Cancer_Deaths,51683,169.6
Cancer_Deaths,51685,79.5
Cancer_Deaths,51685,143.9
Cancer_Deaths,51690,316.6
Cancer_Deaths,51690,213.6
Cancer_Deaths,51700,177.6
Cancer_Deaths,51700,195.0
Cancer_Deaths,51710,162.6
Cancer_Deaths,51710,196.8
Cancer_Deaths,51720,238.0
Cancer_Deaths,51720,197.7
Cancer_Deaths,51730,284.9
Cancer_Deaths,51730,235.2
Cancer_Deaths,51735,206.6
Cancer_Deaths,51735,172.8
Cancer_Deaths,51740,245.1
Cancer_Deaths,51740,226.6
Cancer_Deaths,51750,131.4
Cancer_Deaths,51750,193.8
Cancer_Deaths,51760,199.7
Cancer_Deaths,51760,206.0
Cancer_Deaths,51770,238.4
Cancer_Deaths,51770,198.6
Cancer_Deaths,51775,248.5
Cancer_Deaths,51775,185.4
Cancer_Deaths,51790,265.2
Cancer_Deaths,51790,175.0
Cancer_Deaths,51800,201.5
Cancer_Deaths,51800,205.9
Cancer_Deaths,51810,154.4
Cancer_Deaths,51810,170.0
Cancer_Deaths,51820,270.8
Cancer_Deaths,51820,207.0
Cancer_Deaths,51830,158.6
Cancer_Deaths,51830,164.5
Cancer_Deaths,51840,234.0
Cancer_Deaths,51840,204.3
Cancer_Deaths,51001,305.9
Cancer_Deaths,51003,174.1
Cancer_Deaths,51005,277.3
Cancer_Deaths,51007,376.2
Cancer_Deaths,51009,234.7
Cancer_Deaths,51011,171.9
Cancer_Deaths,51013,98.6
Cancer_Deaths,51015,233.5
Cancer_Deaths,51017,
Cancer_Deaths,51019,244.3
Cancer_Deaths,51021,371.0
Cancer_Deaths,51023,178.0
Cancer_Deaths,51025,258.7
Cancer_Deaths,51027,247.3
Cancer_Deaths,51029,239.9
Cancer_Deaths,51031,199.4
Cancer_Deaths,51033,245.1
Cancer_Deaths,51035,237.8
Cancer_Deaths,51036,335.3
Cancer_Deaths,51037,266.0
Cancer_Deaths,51041,157.8
Cancer_Deaths,51043,244.4
Cancer_Deaths,51045,
Cancer_Deaths,51047,206.6
Cancer_Deaths,51049,213.2
Cancer_Deaths,51051,299.6
Cancer_Deaths,51053,214.3
Cancer_Deaths,51057,258.2
Cancer_Deaths,51059,114.2
Cancer_Deaths,51061,163.8
Cancer_Deaths,51063,201.4
Cancer_Deaths,51065,238.8
Cancer_Deaths,51067,207.4
Cancer_Deaths,51069,200.5
Cancer_Deaths,51071,259.9
Cancer_Deaths,51073,197.9
Cancer_Deaths,51075,238.9
Cancer_Deaths,51077,342.5
Cancer_Deaths,51079,218.4
Cancer_Deaths,51081,211.0
Cancer_Deaths,51083,270.6
Cancer_Deaths,51085,196.7
Cancer_Deaths,51087,178.8
Cancer_Deaths,51089,296.4
Cancer_Deaths,51091,
Cancer_Deaths,51093,265.5
Cancer_Deaths,51095,216.0
Cancer_Deaths,51097,
Cancer_Deaths,51099,159.2
Cancer_Deaths,51101,200.2
Cancer_Deaths,51103,409.4
Cancer_Deaths,51105,247.3
Cancer_Deaths,51107,79.5
Cancer_Deaths,51109,176.5
Cancer_Deaths,51111,341.6
Cancer_Deaths,51113,242.4
Cancer_Deaths,51115,236.4
Cancer_Deaths,51117,371.7
Cancer_Deaths,51119,489.7
Cancer_Deaths,51121,122.9
Cancer_Deaths,51125,290.0
Cancer_Deaths,51127,219.1
Cancer_Deaths,51131,351.7
Cancer_Deaths,51133,453.6
Cancer_Deaths,51135,309.5
Cancer_Deaths,51137,227.8
Cancer_Deaths,51139,284.6
Cancer_Deaths,51141,265.6
Cancer_Deaths,51143,240.4
Cancer_Deaths,51145,188.5
Cancer_Deaths,51147,193.6
Cancer_Deaths,51149,173.2
Cancer_Deaths,51153,95.1
Cancer_Deaths,51155,282.1
Cancer_Deaths,51157,
Cancer_Deaths,51159,
Cancer_Deaths,51161,231.4
